### Module positions - created on 2025-05-16 23:31
### Printed by pcb_positions plugin
## Unit = mm, Angle = deg.
## Pcb Height 0.000mm, Pcb Width 0.000mm [based on Edge bounding box]
## Side : top
## Board Aux Origin: 0.000mm ,0.000mm
# Ref         Val                 Package                       PosX       PosY       Pin1_PosX  Pin1_PosY    Rot     Side      Type
J803          Conn_01x01          single_pin                    69.4200    -51.6000   69.4200    -51.6000      0.0    top       SMD
J635          Conn_01x01          single_pin                    79.5200    -54.3000   79.5200    -54.3000      0.0    top       SMD
J817          Conn_01x01          single_pin                    72.1200    -62.4000   72.1200    -62.4000      0.0    top       SMD
J789          Conn_01x01          single_pin                    64.0200    -67.8000   64.0200    -67.8000      0.0    top       SMD
J503          Conn_01x01 C        single_pin                    220.9800   -101.6000  220.9800   -101.6000     0.0    top       SMD
J82           Conn_01x01 B        single_pin                    114.3000   -99.0600   114.3000   -99.0600      0.0    top       SMD
J794          Conn_01x01          single_pin                    66.7200    -54.3000   66.7200    -54.3000      0.0    top       SMD
J697          Conn_01x01          single_pin                    95.7200    -59.7000   95.7200    -59.7000      0.0    top       SMD
J695          Conn_01x01          single_pin                    95.7200    -54.3000   95.7200    -54.3000      0.0    top       SMD
J746          Conn_01x01          single_pin                    53.2200    -59.7000   53.2200    -59.7000      0.0    top       SMD
J253          Conn_01x01 C        single_pin                    157.4800   -101.6000  157.4800   -101.6000     0.0    top       SMD
J821          Conn_01x01          single_pin                    74.8200    -46.2000   74.8200    -46.2000      0.0    top       SMD
J654          Conn_01x01          single_pin                    84.9200    -51.6000   84.9200    -51.6000      0.0    top       SMD
J650          Conn_01x01          single_pin                    82.2200    -67.8000   82.2200    -67.8000      0.0    top       SMD
J502          Conn_01x01 B        single_pin                    220.9800   -99.0600   220.9800   -99.0600      0.0    top       SMD
J784          Conn_01x01          single_pin                    64.0200    -54.3000   64.0200    -54.3000      0.0    top       SMD
J681          Conn_01x01          single_pin                    93.0200    -43.5000   93.0200    -43.5000      0.0    top       SMD
J509          Conn_01x01 I        single_pin                    220.9800   -121.9200  220.9800   -121.9200     0.0    top       SMD
J24           Conn_01x01 D        single_pin                    99.0600    -104.1400  99.0600    -104.1400     0.0    top       SMD
J749          Conn_01x01          single_pin                    53.2200    -67.8000   53.2200    -67.8000      0.0    top       SMD
J27           Conn_01x01 G        single_pin                    99.0600    -116.8400  99.0600    -116.8400     0.0    top       SMD
J3            Conn_01x01 C        single_pin                    93.9800    -101.6000  93.9800    -101.6000     0.0    top       SMD
J735          Conn_01x01          single_pin                    50.5200    -57.0000   50.5200    -57.0000      0.0    top       SMD
J87           Conn_01x01 G        single_pin                    114.3000   -116.8400  114.3000   -116.8400     0.0    top       SMD
J685          Conn_01x01          single_pin                    93.0200    -54.3000   93.0200    -54.3000      0.0    top       SMD
J726          Conn_01x01          single_pin                    103.8200   -57.0000   103.8200   -57.0000      0.0    top       SMD
J637          Conn_01x01          single_pin                    79.5200    -59.7000   79.5200    -59.7000      0.0    top       SMD
J659          Conn_01x01          single_pin                    84.9200    -65.1000   84.9200    -65.1000      0.0    top       SMD
J489          Conn_01x01 I        single_pin                    215.9000   -121.9200  215.9000   -121.9200     0.0    top       SMD
J258          Conn_01x01 H        single_pin                    157.4800   -119.3800  157.4800   -119.3800     0.0    top       SMD
J731          Conn_01x01          single_pin                    50.5200    -46.2000   50.5200    -46.2000      0.0    top       SMD
J2            Conn_01x01 B        single_pin                    93.9800    -99.0600   93.9800    -99.0600      0.0    top       SMD
J740          Conn_01x01          single_pin                    53.2200    -43.5000   53.2200    -43.5000      0.0    top       SMD
J792          Conn_01x01          single_pin                    66.7200    -48.9000   66.7200    -48.9000      0.0    top       SMD
J742          Conn_01x01          single_pin                    53.2200    -48.9000   53.2200    -48.9000      0.0    top       SMD
J25           Conn_01x01 E        single_pin                    99.0600    -106.6800  99.0600    -106.6800     0.0    top       SMD
J827          Conn_01x01          single_pin                    74.8200    -62.4000   74.8200    -62.4000      0.0    top       SMD
J18           Conn_01x01 H        single_pin                    96.5200    -119.3800  96.5200    -119.3800     0.0    top       SMD
J663          Conn_01x01          single_pin                    87.6200    -48.9000   87.6200    -48.9000      0.0    top       SMD
J775          Conn_01x01          single_pin                    61.3200    -57.0000   61.3200    -57.0000      0.0    top       SMD
J632          Conn_01x01          single_pin                    79.5200    -46.2000   79.5200    -46.2000      0.0    top       SMD
J765          Conn_01x01          single_pin                    58.6200    -57.0000   58.6200    -57.0000      0.0    top       SMD
J506          Conn_01x01 F        single_pin                    220.9800   -114.3000  220.9800   -114.3000     0.0    top       SMD
J14           Conn_01x01 D        single_pin                    96.5200    -104.1400  96.5200    -104.1400     0.0    top       SMD
J782          Conn_01x01          single_pin                    64.0200    -48.9000   64.0200    -48.9000      0.0    top       SMD
J631          Conn_01x01          single_pin                    79.5200    -43.5000   79.5200    -43.5000      0.0    top       SMD
J84           Conn_01x01 D        single_pin                    114.3000   -104.1400  114.3000   -104.1400     0.0    top       SMD
J677          Conn_01x01          single_pin                    90.3200    -59.7000   90.3200    -59.7000      0.0    top       SMD
J644          Conn_01x01          single_pin                    82.2200    -51.6000   82.2200    -51.6000      0.0    top       SMD
J734          Conn_01x01          single_pin                    50.5200    -54.3000   50.5200    -54.3000      0.0    top       SMD
J21           Conn_01x01 A        single_pin                    99.0600    -96.5200   99.0600    -96.5200      0.0    top       SMD
J487          Conn_01x01 G        single_pin                    215.9000   -116.8400  215.9000   -116.8400     0.0    top       SMD
J646          Conn_01x01          single_pin                    82.2200    -57.0000   82.2200    -57.0000      0.0    top       SMD
J748          Conn_01x01          single_pin                    53.2200    -65.1000   53.2200    -65.1000      0.0    top       SMD
J733          Conn_01x01          single_pin                    50.5200    -51.6000   50.5200    -51.6000      0.0    top       SMD
J826          Conn_01x01          single_pin                    74.8200    -59.7000   74.8200    -59.7000      0.0    top       SMD
J730          Conn_01x01          single_pin                    103.8200   -67.8000   103.8200   -67.8000      0.0    top       SMD
J808          Conn_01x01          single_pin                    69.4200    -65.1000   69.4200    -65.1000      0.0    top       SMD
J737          Conn_01x01          single_pin                    50.5200    -62.4000   50.5200    -62.4000      0.0    top       SMD
J81           Conn_01x01 A        single_pin                    114.3000   -96.5200   114.3000   -96.5200      0.0    top       SMD
J756          Conn_01x01          single_pin                    55.9200    -59.7000   55.9200    -59.7000      0.0    top       SMD
J657          Conn_01x01          single_pin                    84.9200    -59.7000   84.9200    -59.7000      0.0    top       SMD
J814          Conn_01x01          single_pin                    72.1200    -54.3000   72.1200    -54.3000      0.0    top       SMD
J709          Conn_01x01          single_pin                    98.4200    -65.1000   98.4200    -65.1000      0.0    top       SMD
J777          Conn_01x01          single_pin                    61.3200    -62.4000   61.3200    -62.4000      0.0    top       SMD
J490          Conn_01x01 J        single_pin                    215.9000   -124.4600  215.9000   -124.4600     0.0    top       SMD
J705          Conn_01x01          single_pin                    98.4200    -54.3000   98.4200    -54.3000      0.0    top       SMD
J739          Conn_01x01          single_pin                    50.5200    -67.8000   50.5200    -67.8000      0.0    top       SMD
J805          Conn_01x01          single_pin                    69.4200    -57.0000   69.4200    -57.0000      0.0    top       SMD
J690          Conn_01x01          single_pin                    93.0200    -67.8000   93.0200    -67.8000      0.0    top       SMD
J727          Conn_01x01          single_pin                    103.8200   -59.7000   103.8200   -59.7000      0.0    top       SMD
J779          Conn_01x01          single_pin                    61.3200    -67.8000   61.3200    -67.8000      0.0    top       SMD
J665          Conn_01x01          single_pin                    87.6200    -54.3000   87.6200    -54.3000      0.0    top       SMD
J683          Conn_01x01          single_pin                    93.0200    -48.9000   93.0200    -48.9000      0.0    top       SMD
J651          Conn_01x01          single_pin                    84.9200    -43.5000   84.9200    -43.5000      0.0    top       SMD
J763          Conn_01x01          single_pin                    58.6200    -51.6000   58.6200    -51.6000      0.0    top       SMD
J761          Conn_01x01          single_pin                    58.6200    -46.2000   58.6200    -46.2000      0.0    top       SMD
J662          Conn_01x01          single_pin                    87.6200    -46.2000   87.6200    -46.2000      0.0    top       SMD
J790          Conn_01x01          single_pin                    66.7200    -43.5000   66.7200    -43.5000      0.0    top       SMD
J484          Conn_01x01 D        single_pin                    215.9000   -104.1400  215.9000   -104.1400     0.0    top       SMD
J762          Conn_01x01          single_pin                    58.6200    -48.9000   58.6200    -48.9000      0.0    top       SMD
J29           Conn_01x01 I        single_pin                    99.0600    -121.9200  99.0600    -121.9200     0.0    top       SMD
J636          Conn_01x01          single_pin                    79.5200    -57.0000   79.5200    -57.0000      0.0    top       SMD
J658          Conn_01x01          single_pin                    84.9200    -62.4000   84.9200    -62.4000      0.0    top       SMD
J706          Conn_01x01          single_pin                    98.4200    -57.0000   98.4200    -57.0000      0.0    top       SMD
J28           Conn_01x01 H        single_pin                    99.0600    -119.3800  99.0600    -119.3800     0.0    top       SMD
J672          Conn_01x01          single_pin                    90.3200    -46.2000   90.3200    -46.2000      0.0    top       SMD
J693          Conn_01x01          single_pin                    95.7200    -48.9000   95.7200    -48.9000      0.0    top       SMD
J633          Conn_01x01          single_pin                    79.5200    -48.9000   79.5200    -48.9000      0.0    top       SMD
J682          Conn_01x01          single_pin                    93.0200    -46.2000   93.0200    -46.2000      0.0    top       SMD
J741          Conn_01x01          single_pin                    53.2200    -46.2000   53.2200    -46.2000      0.0    top       SMD
J1            Conn_01x01          single_pin                    50.5200    -43.5000   50.5200    -43.5000      0.0    top       SMD
J643          Conn_01x01          single_pin                    82.2200    -48.9000   82.2200    -48.9000      0.0    top       SMD
J648          Conn_01x01          single_pin                    82.2200    -62.4000   82.2200    -62.4000      0.0    top       SMD
J641          Conn_01x01          single_pin                    82.2200    -43.5000   82.2200    -43.5000      0.0    top       SMD
J771          Conn_01x01          single_pin                    61.3200    -46.2000   61.3200    -46.2000      0.0    top       SMD
J20           Conn_01x01 J        single_pin                    96.5200    -124.4600  96.5200    -124.4600     0.0    top       SMD
J508          Conn_01x01 H        single_pin                    220.9800   -119.3800  220.9800   -119.3800     0.0    top       SMD
J795          Conn_01x01          single_pin                    66.7200    -57.0000   66.7200    -57.0000      0.0    top       SMD
J758          Conn_01x01          single_pin                    55.9200    -65.1000   55.9200    -65.1000      0.0    top       SMD
J505          Conn_01x01 E        single_pin                    220.9800   -106.6800  220.9800   -106.6800     0.0    top       SMD
J772          Conn_01x01          single_pin                    61.3200    -48.9000   61.3200    -48.9000      0.0    top       SMD
J796          Conn_01x01          single_pin                    66.7200    -59.7000   66.7200    -59.7000      0.0    top       SMD
J88           Conn_01x01 H        single_pin                    114.3000   -119.3800  114.3000   -119.3800     0.0    top       SMD
J670          Conn_01x01          single_pin                    87.6200    -67.8000   87.6200    -67.8000      0.0    top       SMD
J780          Conn_01x01          single_pin                    64.0200    -43.5000   64.0200    -43.5000      0.0    top       SMD
J828          Conn_01x01          single_pin                    74.8200    -65.1000   74.8200    -65.1000      0.0    top       SMD
J810          Conn_01x01          single_pin                    72.1200    -43.5000   72.1200    -43.5000      0.0    top       SMD
J23           Conn_01x01 C        single_pin                    99.0600    -101.6000  99.0600    -101.6000     0.0    top       SMD
J769          Conn_01x01          single_pin                    58.6200    -67.8000   58.6200    -67.8000      0.0    top       SMD
J259          Conn_01x01 I        single_pin                    157.4800   -121.9200  157.4800   -121.9200     0.0    top       SMD
J501          Conn_01x01 A        single_pin                    220.9800   -96.5200   220.9800   -96.5200      0.0    top       SMD
J671          Conn_01x01          single_pin                    90.3200    -43.5000   90.3200    -43.5000      0.0    top       SMD
J661          Conn_01x01          single_pin                    87.6200    -43.5000   87.6200    -43.5000      0.0    top       SMD
J703          Conn_01x01          single_pin                    98.4200    -48.9000   98.4200    -48.9000      0.0    top       SMD
J676          Conn_01x01          single_pin                    90.3200    -57.0000   90.3200    -57.0000      0.0    top       SMD
J778          Conn_01x01          single_pin                    61.3200    -65.1000   61.3200    -65.1000      0.0    top       SMD
J673          Conn_01x01          single_pin                    90.3200    -48.9000   90.3200    -48.9000      0.0    top       SMD
J634          Conn_01x01          single_pin                    79.5200    -51.6000   79.5200    -51.6000      0.0    top       SMD
J486          Conn_01x01 F        single_pin                    215.9000   -114.3000  215.9000   -114.3000     0.0    top       SMD
J254          Conn_01x01 D        single_pin                    157.4800   -104.1400  157.4800   -104.1400     0.0    top       SMD
J90           Conn_01x01 J        single_pin                    114.3000   -124.4600  114.3000   -124.4600     0.0    top       SMD
J716          Conn_01x01          single_pin                    101.1200   -57.0000   101.1200   -57.0000      0.0    top       SMD
J488          Conn_01x01 H        single_pin                    215.9000   -119.3800  215.9000   -119.3800     0.0    top       SMD
J86           Conn_01x01 F        single_pin                    114.3000   -114.3000  114.3000   -114.3000     0.0    top       SMD
J791          Conn_01x01          single_pin                    66.7200    -46.2000   66.7200    -46.2000      0.0    top       SMD
J686          Conn_01x01          single_pin                    93.0200    -57.0000   93.0200    -57.0000      0.0    top       SMD
J724          Conn_01x01          single_pin                    103.8200   -51.6000   103.8200   -51.6000      0.0    top       SMD
J481          Conn_01x01 A        single_pin                    215.9000   -96.5200   215.9000   -96.5200      0.0    top       SMD
J702          Conn_01x01          single_pin                    98.4200    -46.2000   98.4200    -46.2000      0.0    top       SMD
J700          Conn_01x01          single_pin                    95.7200    -67.8000   95.7200    -67.8000      0.0    top       SMD
J809          Conn_01x01          single_pin                    69.4200    -67.8000   69.4200    -67.8000      0.0    top       SMD
J829          Conn_01x01          single_pin                    74.8200    -67.8000   74.8200    -67.8000      0.0    top       SMD
J738          Conn_01x01          single_pin                    50.5200    -65.1000   50.5200    -65.1000      0.0    top       SMD
J811          Conn_01x01          single_pin                    72.1200    -46.2000   72.1200    -46.2000      0.0    top       SMD
J660          Conn_01x01          single_pin                    84.9200    -67.8000   84.9200    -67.8000      0.0    top       SMD
J485          Conn_01x01 E        single_pin                    215.9000   -106.6800  215.9000   -106.6800     0.0    top       SMD
J767          Conn_01x01          single_pin                    58.6200    -62.4000   58.6200    -62.4000      0.0    top       SMD
J754          Conn_01x01          single_pin                    55.9200    -54.3000   55.9200    -54.3000      0.0    top       SMD
J822          Conn_01x01          single_pin                    74.8200    -48.9000   74.8200    -48.9000      0.0    top       SMD
J692          Conn_01x01          single_pin                    95.7200    -46.2000   95.7200    -46.2000      0.0    top       SMD
J813          Conn_01x01          single_pin                    72.1200    -51.6000   72.1200    -51.6000      0.0    top       SMD
J787          Conn_01x01          single_pin                    64.0200    -62.4000   64.0200    -62.4000      0.0    top       SMD
J788          Conn_01x01          single_pin                    64.0200    -65.1000   64.0200    -65.1000      0.0    top       SMD
J755          Conn_01x01          single_pin                    55.9200    -57.0000   55.9200    -57.0000      0.0    top       SMD
J719          Conn_01x01          single_pin                    101.1200   -65.1000   101.1200   -65.1000      0.0    top       SMD
J13           Conn_01x01 C        single_pin                    96.5200    -101.6000  96.5200    -101.6000     0.0    top       SMD
J687          Conn_01x01          single_pin                    93.0200    -59.7000   93.0200    -59.7000      0.0    top       SMD
J678          Conn_01x01          single_pin                    90.3200    -62.4000   90.3200    -62.4000      0.0    top       SMD
J668          Conn_01x01          single_pin                    87.6200    -62.4000   87.6200    -62.4000      0.0    top       SMD
J17           Conn_01x01 G        single_pin                    96.5200    -116.8400  96.5200    -116.8400     0.0    top       SMD
J482          Conn_01x01 B        single_pin                    215.9000   -99.0600   215.9000   -99.0600      0.0    top       SMD
J15           Conn_01x01 E        single_pin                    96.5200    -106.6800  96.5200    -106.6800     0.0    top       SMD
J669          Conn_01x01          single_pin                    87.6200    -65.1000   87.6200    -65.1000      0.0    top       SMD
J824          Conn_01x01          single_pin                    74.8200    -54.3000   74.8200    -54.3000      0.0    top       SMD
J664          Conn_01x01          single_pin                    87.6200    -51.6000   87.6200    -51.6000      0.0    top       SMD
J252          Conn_01x01 B        single_pin                    157.4800   -99.0600   157.4800   -99.0600      0.0    top       SMD
J639          Conn_01x01          single_pin                    79.5200    -65.1000   79.5200    -65.1000      0.0    top       SMD
J22           Conn_01x01 B        single_pin                    99.0600    -99.0600   99.0600    -99.0600      0.0    top       SMD
J704          Conn_01x01          single_pin                    98.4200    -51.6000   98.4200    -51.6000      0.0    top       SMD
J645          Conn_01x01          single_pin                    82.2200    -54.3000   82.2200    -54.3000      0.0    top       SMD
J732          Conn_01x01          single_pin                    50.5200    -48.9000   50.5200    -48.9000      0.0    top       SMD
J799          Conn_01x01          single_pin                    66.7200    -67.8000   66.7200    -67.8000      0.0    top       SMD
J785          Conn_01x01          single_pin                    64.0200    -57.0000   64.0200    -57.0000      0.0    top       SMD
J770          Conn_01x01          single_pin                    61.3200    -43.5000   61.3200    -43.5000      0.0    top       SMD
J823          Conn_01x01          single_pin                    74.8200    -51.6000   74.8200    -51.6000      0.0    top       SMD
J83           Conn_01x01 C        single_pin                    114.3000   -101.6000  114.3000   -101.6000     0.0    top       SMD
J728          Conn_01x01          single_pin                    103.8200   -62.4000   103.8200   -62.4000      0.0    top       SMD
J16           Conn_01x01 F        single_pin                    96.5200    -114.3000  96.5200    -114.3000     0.0    top       SMD
J257          Conn_01x01 G        single_pin                    157.4800   -116.8400  157.4800   -116.8400     0.0    top       SMD
J752          Conn_01x01          single_pin                    55.9200    -48.9000   55.9200    -48.9000      0.0    top       SMD
J251          Conn_01x01 A        single_pin                    157.4800   -96.5200   157.4800   -96.5200      0.0    top       SMD
J715          Conn_01x01          single_pin                    101.1200   -54.3000   101.1200   -54.3000      0.0    top       SMD
J781          Conn_01x01          single_pin                    64.0200    -46.2000   64.0200    -46.2000      0.0    top       SMD
J6            Conn_01x01 F        single_pin                    93.9800    -114.3000  93.9800    -114.3000     0.0    top       SMD
J818          Conn_01x01          single_pin                    72.1200    -65.1000   72.1200    -65.1000      0.0    top       SMD
J698          Conn_01x01          single_pin                    95.7200    -62.4000   95.7200    -62.4000      0.0    top       SMD
J753          Conn_01x01          single_pin                    55.9200    -51.6000   55.9200    -51.6000      0.0    top       SMD
J786          Conn_01x01          single_pin                    64.0200    -59.7000   64.0200    -59.7000      0.0    top       SMD
J768          Conn_01x01          single_pin                    58.6200    -65.1000   58.6200    -65.1000      0.0    top       SMD
J11           Conn_01x01 A        single_pin                    96.5200    -96.5200   96.5200    -96.5200      0.0    top       SMD
J759          Conn_01x01          single_pin                    55.9200    -67.8000   55.9200    -67.8000      0.0    top       SMD
J647          Conn_01x01          single_pin                    82.2200    -59.7000   82.2200    -59.7000      0.0    top       SMD
J802          Conn_01x01          single_pin                    69.4200    -48.9000   69.4200    -48.9000      0.0    top       SMD
J680          Conn_01x01          single_pin                    90.3200    -67.8000   90.3200    -67.8000      0.0    top       SMD
J744          Conn_01x01          single_pin                    53.2200    -54.3000   53.2200    -54.3000      0.0    top       SMD
J815          Conn_01x01          single_pin                    72.1200    -57.0000   72.1200    -57.0000      0.0    top       SMD
J800          Conn_01x01          single_pin                    69.4200    -43.5000   69.4200    -43.5000      0.0    top       SMD
J89           Conn_01x01 I        single_pin                    114.3000   -121.9200  114.3000   -121.9200     0.0    top       SMD
J640          Conn_01x01          single_pin                    79.5200    -67.8000   79.5200    -67.8000      0.0    top       SMD
J256          Conn_01x01 F        single_pin                    157.4800   -114.3000  157.4800   -114.3000     0.0    top       SMD
J714          Conn_01x01          single_pin                    101.1200   -51.6000   101.1200   -51.6000      0.0    top       SMD
J638          Conn_01x01          single_pin                    79.5200    -62.4000   79.5200    -62.4000      0.0    top       SMD
J807          Conn_01x01          single_pin                    69.4200    -62.4000   69.4200    -62.4000      0.0    top       SMD
J718          Conn_01x01          single_pin                    101.1200   -62.4000   101.1200   -62.4000      0.0    top       SMD
J675          Conn_01x01          single_pin                    90.3200    -54.3000   90.3200    -54.3000      0.0    top       SMD
J751          Conn_01x01          single_pin                    55.9200    -46.2000   55.9200    -46.2000      0.0    top       SMD
J720          Conn_01x01          single_pin                    101.1200   -67.8000   101.1200   -67.8000      0.0    top       SMD
J757          Conn_01x01          single_pin                    55.9200    -62.4000   55.9200    -62.4000      0.0    top       SMD
J649          Conn_01x01          single_pin                    82.2200    -65.1000   82.2200    -65.1000      0.0    top       SMD
J679          Conn_01x01          single_pin                    90.3200    -65.1000   90.3200    -65.1000      0.0    top       SMD
J725          Conn_01x01          single_pin                    103.8200   -54.3000   103.8200   -54.3000      0.0    top       SMD
J717          Conn_01x01          single_pin                    101.1200   -59.7000   101.1200   -59.7000      0.0    top       SMD
J483          Conn_01x01 C        single_pin                    215.9000   -101.6000  215.9000   -101.6000     0.0    top       SMD
J747          Conn_01x01          single_pin                    53.2200    -62.4000   53.2200    -62.4000      0.0    top       SMD
J652          Conn_01x01          single_pin                    84.9200    -46.2000   84.9200    -46.2000      0.0    top       SMD
J825          Conn_01x01          single_pin                    74.8200    -57.0000   74.8200    -57.0000      0.0    top       SMD
J656          Conn_01x01          single_pin                    84.9200    -57.0000   84.9200    -57.0000      0.0    top       SMD
J793          Conn_01x01          single_pin                    66.7200    -51.6000   66.7200    -51.6000      0.0    top       SMD
J713          Conn_01x01          single_pin                    101.1200   -48.9000   101.1200   -48.9000      0.0    top       SMD
J19           Conn_01x01 I        single_pin                    96.5200    -121.9200  96.5200    -121.9200     0.0    top       SMD
J696          Conn_01x01          single_pin                    95.7200    -57.0000   95.7200    -57.0000      0.0    top       SMD
J819          Conn_01x01          single_pin                    72.1200    -67.8000   72.1200    -67.8000      0.0    top       SMD
J711          Conn_01x01          single_pin                    101.1200   -43.5000   101.1200   -43.5000      0.0    top       SMD
J642          Conn_01x01          single_pin                    82.2200    -46.2000   82.2200    -46.2000      0.0    top       SMD
J674          Conn_01x01          single_pin                    90.3200    -51.6000   90.3200    -51.6000      0.0    top       SMD
J655          Conn_01x01          single_pin                    84.9200    -54.3000   84.9200    -54.3000      0.0    top       SMD
J688          Conn_01x01          single_pin                    93.0200    -62.4000   93.0200    -62.4000      0.0    top       SMD
J816          Conn_01x01          single_pin                    72.1200    -59.7000   72.1200    -59.7000      0.0    top       SMD
J764          Conn_01x01          single_pin                    58.6200    -54.3000   58.6200    -54.3000      0.0    top       SMD
J684          Conn_01x01          single_pin                    93.0200    -51.6000   93.0200    -51.6000      0.0    top       SMD
J736          Conn_01x01          single_pin                    50.5200    -59.7000   50.5200    -59.7000      0.0    top       SMD
## End
